 Machine_Time  ,Machine_N_cycles,Machine_Displacement,Machine_Load,MD_index--# ,u--#,v--#,eyy--#,exx--#,exy--#,MD_N_cycles--# ,MD_Load--# ,Crack_length,Crack_N_cycles,Crack_Displacement,Crack_Load ,Th_time,Th_N_cycles,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips ,Specimen_name
,8,0.540169363,1.274168335,199,-0.417349,-0.375302,0.00584712,-0.00187984,0.000494583,3200,1.515464328,,,,,,,,,,,,
,8,0.538612891,1.270498779,200,-0.415331,-0.308972,0.00467658,-0.00147478,0.000439061,3200,1.059064943,,,,,,,,,,,,
,8,0.53112139,1.252596191,201,-0.413811,-0.222118,0.00312882,-0.000931886,0.000344535,3200,0.573772054,,,,,,,,,,,,
,8,0.518184912,1.215486328,202,-0.412735,-0.141312,0.00168805,-0.000430171,0.000256616,3200,0.238395123,,,,,,,,,,,,
,8,0.500398863,1.163120117,203,-0.411641,-0.103329,0.00101261,-0.000192964,0.000237359,3200,0.193459173,,,,,,,,,,,,
,8,0.478459144,1.099999878,204,-0.411063,-0.119589,0.00131218,-0.000296893,0.000201966,3200,0.464846598,,,,,,,,,,,,
,8,0.455139583,1.030077637,205,-0.411752,-0.185025,0.00246815,-0.000706434,0.00031102,3200,0.927204226,,,,,,,,,,,,
,8,0.431231398,0.958006592,206,-0.41362,-0.271653,0.00401039,-0.00124667,0.000401334,3200,1.399290726,,,,,,,,,,,,
,8,0.406307721,0.887058655,207,-0.417667,-0.353861,0.00548874,-0.00174966,0.000495796,3400,1.737680965,,,,,,,,,,,,
,8,0.383513427,0.821294617,208,-0.418519,-0.391442,0.0061625,-0.00197971,0.000522213,3400,1.770972414,,,,,,,,,,,,
,8,0.362850726,0.764209351,209,-0.417768,-0.373649,0.00582659,-0.00186947,0.00050974,3400,1.496217484,,,,,,,,,,,,
,8,0.348415982,0.723762329,210,-0.416498,-0.304899,0.00461382,-0.00144371,0.000448133,3400,1.031958355,,,,,,,,,,,,
,8,0.33963396,0.696456116,211,-0.415212,-0.21765,0.00305826,-0.000903974,0.000355555,3400,0.552189897,,,,,,,,,,,,
,9,0.336729747,0.688177246,212,-0.413646,-0.137548,0.00164002,-0.000408988,0.000273637,3400,0.227442991,,,,,,,,,,,,
,9,0.339975202,0.693209656,213,-0.412518,-0.102668,0.00101489,-0.000190668,0.000252492,3400,0.203815379,,,,,,,,,,,,
,9,0.349222129,0.717904358,214,-0.412165,-0.121816,0.00136399,-0.000310488,0.000217979,3400,0.486171053,,,,,,,,,,,,
,9,0.364960724,0.761728088,215,-0.413007,-0.189334,0.00256373,-0.000735534,0.000324905,3400,0.956050262,,,,,,,,,,,,
,9,0.385142863,0.820431396,216,-0.415263,-0.276113,0.00411396,-0.00127783,0.000419061,3400,1.423321085,,,,,,,,,,,,
,9,0.408517575,0.889317383,217,-0.417516,-0.358434,0.00556134,-0.00177706,0.000495356,3600,1.75051758,,,,,,,,,,,,
,9,0.432375818,0.962686707,218,-0.418748,-0.393308,0.00618021,-0.00199029,0.00052192,3600,1.761131545,,,,,,,,,,,,
,9,0.457283866,1.035980103,219,-0.418819,-0.372446,0.00579436,-0.0018614,0.000508938,3600,1.477260552,,,,,,,,,,,,
,9,0.483361626,1.108183716,220,-0.417267,-0.301153,0.0045479,-0.00142262,0.000443372,3600,1.006156366,,,,,,,,,,,,
,9,0.504418509,1.173339355,221,-0.416114,-0.22287,0.00315215,-0.000941357,0.000360396,3600,0.529754119,,,,,,,,,,,,
,9,0.524581177,1.226647583,222,-0.414324,-0.135589,0.00159163,-0.000400082,0.000270921,3600,0.218310847,,,,,,,,,,,,
,9,0.53850183,1.265258789,223,-0.412898,-0.103098,0.00101402,-0.000196932,0.000244967,3600,0.212625402,,,,,,,,,,,,
,9,0.546400261,1.287103516,224,-0.412766,-0.124622,0.00141467,-0.000338566,0.00022774,3600,0.510539559,,,,,,,,,,,,
,9,0.548313546,1.290484619,225,-0.413718,-0.194545,0.00266061,-0.000773441,0.000329205,3600,0.974813878,,,,,,,,,,,,
,9,0.544699316,1.281060669,226,-0.415389,-0.2819,0.00421086,-0.00131595,0.000422132,3600,1.445386496,,,,,,,,,,,,
,9,0.535170722,1.252962769,227,-0.418811,-0.362234,0.00563252,-0.00178929,0.000497398,3800,1.754189786,,,,,,,,,,,,
,9,0.518487417,1.204587158,228,-0.419828,-0.393847,0.00619633,-0.00198427,0.000519705,3800,1.75451191,,,,,,,,,,,,
,9,0.497638423,1.143980469,229,-0.419486,-0.370349,0.00575916,-0.00183258,0.000506441,3800,1.455259561,,,,,,,,,,,,
,9,0.473330176,1.072797363,230,-0.417394,-0.297824,0.00448169,-0.00139011,0.000438048,3800,0.980805349,,,,,,,,,,,,
,9,0.449074054,0.999518311,231,-0.416027,-0.209678,0.00291331,-0.000846504,0.000338719,3800,0.505272869,,,,,,,,,,,,
,9,0.422065699,0.923412048,232,-0.415097,-0.132677,0.00154521,-0.000376122,0.000269046,3800,0.213543448,,,,,,,,,,,,
,9,0.395467883,0.848455444,233,-0.413869,-0.103145,0.00102088,-0.000190384,0.000243459,3800,0.220968349,,,,,,,,,,,,
,9,0.373105693,0.78145166,234,-0.413425,-0.12274,0.00138481,-0.000316375,0.000219794,3800,0.529029344,,,,,,,,,,,,
,9,0.355210912,0.729279663,235,-0.414677,-0.199763,0.00274793,-0.000791285,0.000329426,3800,1.010875456,,,,,,,,,,,,
,9,0.341875857,0.691645386,236,-0.416629,-0.287114,0.00429979,-0.00133335,0.000425024,3800,1.468949782,,,,,,,,,,,,
,9,0.33402667,0.670208069,237,-0.418375,-0.292102,0.00440294,-0.00133995,0.000416051,4000,1.488905294,,,,,,,,,,,,
,10,0.333090138,0.668121399,238,-0.419756,-0.366162,0.00570653,-0.00178597,0.000483223,4000,1.760583935,,,,,,,,,,,,
,10,0.338965649,0.680070801,239,-0.420857,-0.39575,0.00622368,-0.0019646,0.000503477,4000,1.74492874,,,,,,,,,,,,
,10,0.35139994,0.714922668,240,-0.420628,-0.368733,0.00573299,-0.00179904,0.000487244,4000,1.420615254,,,,,,,,,,,,
,10,0.371256465,0.769287109,241,-0.418781,-0.293633,0.0044197,-0.00134085,0.000413974,4000,0.950171533,,,,,,,,,,,,
,10,0.39241687,0.834561584,242,-0.417471,-0.205575,0.00284922,-0.000800746,0.000315323,4000,0.485140263,,,,,,,,,,,,
,10,0.417616975,0.91000354,243,-0.415951,-0.130531,0.00150906,-0.000338191,0.00023866,4000,0.20450794,,,,,,,,,,,,
,10,0.44572429,0.989018005,244,-0.414558,-0.104044,0.00103672,-0.000164908,0.000221815,4000,0.231421192,,,,,,,,,,,,
,10,0.470874453,1.066816162,245,-0.414575,-0.131491,0.00154554,-0.000341127,0.000238819,4000,0.554718553,,,,,,,,,,,,
,10,0.497319561,1.141146362,246,-0.416118,-0.205002,0.00284792,-0.000797707,0.000309577,4000,1.028189525,,,,,,,,,,,,
,10,0.519770372,1.204959473,247,-0.418498,-0.297551,0.00447481,-0.00132124,0.000455874,4200,1.507105238,,,,,,,,,,,,
,10,0.537636166,1.255706665,248,-0.420474,-0.369956,0.00575463,-0.00175975,0.000522993,4200,1.769377903,,,,,,,,,,,,
,10,0.550194061,1.290451904,249,-0.421783,-0.396019,0.00622056,-0.00191761,0.000539437,4200,1.732188763,,,,,,,,,,,,
,10,0.557139516,1.305892456,250,-0.42132,-0.366002,0.00567074,-0.00172429,0.000519486,4200,1.405040617,,,,,,,,,,,,
,10,0.556778919,1.303630981,251,-0.419086,-0.290099,0.00433461,-0.00125681,0.00045181,4200,0.927139801,,,,,,,,,,,,
,10,0.549614429,1.286442505,252,-0.41754,-0.201945,0.0027676,-0.000712053,0.000348273,4200,0.459354424,,,,,,,,,,,,
,10,0.53670106,1.248145142,253,-0.416783,-0.128198,0.00145889,-0.000251794,0.000266634,4200,0.200561952,,,,,,,,,,,,
,10,0.517901091,1.192243896,254,-0.416057,-0.10436,0.00103189,-9.10E-05,0.000254617,4200,0.242727657,,,,,,,,,,,,
,10,0.494706619,1.123547852,255,-0.415425,-0.134961,0.00159141,-0.000284776,0.000278843,4200,0.575414874,,,,,,,,,,,,
,10,0.468320388,1.04684668,256,-0.416386,-0.210054,0.00291777,-0.000742634,0.000350255,4200,1.056826193,,,,,,,,,,,,
,10,0.43973251,0.965539917,257,-0.418124,-0.302201,0.00456692,-0.00137901,0.000473561,4400,1.527141285,,,,,,,,,,,,
,10,0.412918627,0.886725952,258,-0.420074,-0.372647,0.00580732,-0.00181451,0.000535303,4400,1.77670621,,,,,,,,,,,,
,10,0.388098502,0.812976563,259,-0.421204,-0.395908,0.00622636,-0.00196426,0.000555633,4400,1.721397632,,,,,,,,,,,,
,10,0.364887703,0.747247925,260,-0.420554,-0.363099,0.00562969,-0.0017665,0.000534247,4400,1.37964124,,,,,,,,,,,,
,10,0.347930181,0.697262939,261,-0.41846,-0.286133,0.00427231,-0.00130929,0.000460044,4400,0.90539656,,,,,,,,,,,,
,10,0.336304307,0.665024109,262,-0.417235,-0.197761,0.00269783,-0.000777519,0.000362972,4400,0.44189543,,,,,,,,,,,,
,11,0.331410032,0.649924866,263,-0.416369,-0.125702,0.0014233,-0.000340555,0.000266841,4400,0.19708304,,,,,,,,,,,,
,11,0.332326454,0.65281073,264,-0.415466,-0.104722,0.00104478,-0.000205769,0.000269719,4400,0.255467563,,,,,,,,,,,,
,11,0.341863197,0.67722345,265,-0.415028,-0.138236,0.00165758,-0.00042239,0.000299961,4400,0.600105508,,,,,,,,,,,,
,11,0.358533114,0.722094971,266,-0.41619,-0.215323,0.00301363,-0.000900278,0.00037819,4400,1.086332594,,,,,,,,,,,,
,11,0.37977696,0.784388916,267,-0.419095,-0.308421,0.00466065,-0.00143514,0.000459707,4600,1.549850954,,,,,,,,,,,,
,11,0.404321414,0.858067749,268,-0.420946,-0.376958,0.00586042,-0.00184715,0.000518062,4600,1.780990451,,,,,,,,,,,,
,11,0.430855143,0.939117798,269,-0.421914,-0.397483,0.00623316,-0.00197447,0.000533719,4600,1.7098173,,,,,,,,,,,,
,11,0.459545845,1.020944458,270,-0.421249,-0.361281,0.00557533,-0.00174794,0.000508907,4600,1.357704683,,,,,,,,,,,,
,11,0.487507874,1.103044678,271,-0.419132,-0.282593,0.00419315,-0.00128023,0.00043366,4600,0.878596004,,,,,,,,,,,,
,11,0.512511237,1.17605957,272,-0.417873,-0.19422,0.00261873,-0.000734315,0.00033705,4600,0.418348338,,,,,,,,,,,,
,11,0.534585095,1.239762695,273,-0.417161,-0.124184,0.0013811,-0.000307798,0.000238097,4600,0.186630198,,,,,,,,,,,,
,11,0.552346581,1.285575073,274,-0.416408,-0.10584,0.00104874,-0.000180566,0.000241942,4600,0.264390329,,,,,,,,,,,,
,11,0.562493515,1.313159912,275,-0.415832,-0.142648,0.00172249,-0.000415578,0.000270969,4600,0.625440386,,,,,,,,,,,,
,11,0.566524279,1.320948364,276,-0.416878,-0.220473,0.00309571,-0.000895498,0.000364613,4600,1.106948423,,,,,,,,,,,,
,11,0.564236136,1.313383545,277,-0.418852,-0.313348,0.00474836,-0.00146632,0.000466066,4800,1.571288241,,,,,,,,,,,,
,11,0.553312886,1.285883423,278,-0.420759,-0.380658,0.0059258,-0.00186931,0.000521334,4800,1.786901416,,,,,,,,,,,,
,11,0.536841864,1.237654053,279,-0.421616,-0.398112,0.00624218,-0.00197914,0.000538665,4800,1.699509356,,,,,,,,,,,,
,11,0.51525305,1.172295166,280,-0.420525,-0.358601,0.0055268,-0.00173457,0.000513293,4800,1.339198737,,,,,,,,,,,,
,11,0.488174701,1.095862549,281,-0.418406,-0.278726,0.00412201,-0.00125222,0.000436247,4800,0.853454379,,,,,,,,,,,,
,11,0.460404903,1.011620667,282,-0.41723,-0.190685,0.00255619,-0.000712381,0.000337857,4800,0.404303835,,,,,,,,,,,,
,11,0.431016088,0.927366577,283,-0.416505,-0.122882,0.00136117,-0.000294218,0.000235265,4800,0.187451607,,,,,,,,,,,,
,11,0.402610749,0.845226501,284,-0.415793,-0.107384,0.00107708,-0.000184145,0.000240695,4800,0.282107014,,,,,,,,,,,,
,11,0.375928736,0.770468811,285,-0.41533,-0.146819,0.00179437,-0.00043347,0.000268044,4800,0.651757739,,,,,,,,,,,,
,11,0.356555742,0.709465881,286,-0.416551,-0.226085,0.00319672,-0.000922452,0.000379089,4800,1.133797319,,,,,,,,,,,,
,11,0.340069819,0.663228088,287,-0.418727,-0.317609,0.00482368,-0.00148351,0.000478013,5000,1.583802721,,,,,,,,,,,,
,11,0.329376024,0.636267517,288,-0.420295,-0.382624,0.00596031,-0.00187003,0.000531694,5000,1.782923192,,,,,,,,,,,,
,12,0.32761693,0.629559082,289,-0.421285,-0.397502,0.00623048,-0.00196807,0.000545417,5000,1.686882125,,,,,,,,,,,,
,12,0.332933676,0.64036853,290,-0.420629,-0.354769,0.00545863,-0.0017064,0.000516478,5000,1.3117861,,,,,,,,,,,,
,12,0.344761473,0.676084534,291,-0.418589,-0.273543,0.00403208,-0.00121249,0.000430858,5000,0.821564301,,,,,,,,,,,,
,12,0.364673877,0.731377747,292,-0.417657,-0.185818,0.00246587,-0.000675286,0.000336703,5000,0.375248466,,,,,,,,,,,,
,12,0.388192391,0.801010986,293,-0.417192,-0.120375,0.00131926,-0.000276122,0.0002307,5000,0.183328452,,,,,,,,,,,,
,12,0.4153669,0.881986389,294,-0.416318,-0.107319,0.00108293,-0.000187039,0.000244704,5000,0.292302161,,,,,,,,,,,,
,12,0.445986545,0.969932556,295,-0.415732,-0.149885,0.00185082,-0.000454695,0.000274682,5000,0.673984145,,,,,,,,,,,,
,12,0.475105655,1.05573584,296,-0.416833,-0.23077,0.00327898,-0.000948863,0.000381853,5000,1.153478998,,,,,,,,,,,,
,12,0.503095973,1.138300415,297,-0.419297,-0.322196,0.00490924,-0.00152984,0.000476889,5200,1.60306568,,,,,,,,,,,,
,12,0.529456127,1.213013062,298,-0.420785,-0.384825,0.00601079,-0.00190438,0.000533642,5200,1.791314507,,,,,,,,,,,,
,12,0.550400524,1.272344727,299,-0.421397,-0.396908,0.00623299,-0.0019817,0.00054462,5200,1.67238658,,,,,,,,,,,,
,12,0.56545285,1.312739746,300,-0.420402,-0.351393,0.00540804,-0.00170208,0.000510676,5200,1.289946188,,,,,,,,,,,,
,12,0.573582191,1.33380835,301,-0.418777,-0.269095,0.00395575,-0.00120223,0.00042483,5200,0.802204769,,,,,,,,,,,,
,12,0.57346595,1.334106689,302,-0.417834,-0.181404,0.00239974,-0.000662015,0.000330021,5200,0.367694714,,,,,,,,,,,,
,12,0.569083553,1.318373413,303,-0.416957,-0.118214,0.00129822,-0.00027956,0.000225761,5200,0.183135179,,,,,,,,,,,,
,12,0.555772276,1.281450439,304,-0.416267,-0.108322,0.00111018,-0.000207626,0.000240556,5200,0.308166647,,,,,,,,,,,,
,12,0.535833125,1.223481567,305,-0.415967,-0.153607,0.00192028,-0.000488991,0.000278201,5200,0.697740632,,,,,,,,,,,,
,12,0.512268452,1.150858276,306,-0.417077,-0.235464,0.00337135,-0.000993159,0.000381519,5200,1.185127524,,,,,,,,,,,,
,12,0.482701522,1.067376953,307,-0.420509,-0.326588,0.00499783,-0.00153338,0.000483992,5400,1.619220153,,,,,,,,,,,,
,12,0.452481967,0.978793335,308,-0.42198,-0.387056,0.00606039,-0.00189525,0.000538172,5400,1.792441939,,,,,,,,,,,,
,12,0.421664125,0.889826721,309,-0.422603,-0.396214,0.00622798,-0.00195463,0.000551133,5400,1.6609351,,,,,,,,,,,,
,12,0.392740214,0.806911621,310,-0.421612,-0.347741,0.00535555,-0.00165781,0.000512823,5400,1.258668087,,,,,,,,,,,,
,12,0.367673492,0.734332458,311,-0.41962,-0.264066,0.00387868,-0.0011513,0.000423345,5400,0.774808297,,,,,,,,,,,,
,12,0.347517431,0.676527649,312,-0.418708,-0.176662,0.00232496,-0.000613619,0.000330118,5400,0.345935401,,,,,,,,,,,,
,12,0.332928437,0.63601825,313,-0.418341,-0.116013,0.00126402,-0.000239406,0.000225598,5400,0.176129037,,,,,,,,,,,,
,13,0.326794398,0.616639648,314,-0.417485,-0.108625,0.0011284,-0.000188876,0.000242321,5400,0.323837861,,,,,,,,,,,,
,13,0.326948619,0.616183594,315,-0.417272,-0.157091,0.00198991,-0.000494558,0.000298352,5400,0.723607019,,,,,,,,,,,,
,13,0.335851306,0.638157715,316,-0.418403,-0.240937,0.00347355,-0.00100787,0.000398644,5400,1.206725835,,,,,,,,,,,,
,13,0.351841009,0.684660706,317,-0.419577,-0.331648,0.00507936,-0.00159449,0.000485576,5600,1.637951612,,,,,,,,,,,,
,13,0.372633338,0.748634705,318,-0.420833,-0.385758,0.00602352,-0.0019179,0.000535793,5600,1.790170969,,,,,,,,,,,,
,13,0.40061996,0.827913574,319,-0.421364,-0.395554,0.0062013,-0.00197963,0.000543314,5600,1.641027889,,,,,,,,,,,,
,13,0.429905194,0.91438916,320,-0.420306,-0.344631,0.00529118,-0.00166834,0.000507182,5600,1.239356843,,,,,,,,,,,,
,13,0.461173069,1.006135559,321,-0.418696,-0.260168,0.00380047,-0.0011521,0.000418027,5600,0.752742944,,,,,,,,,,,,
,13,0.491687679,1.095929199,322,-0.41767,-0.173029,0.00225271,-0.000616063,0.00032212,5600,0.330312505,,,,,,,,,,,,
,13,0.52074861,1.178122192,323,-0.41699,-0.115384,0.00124464,-0.000263957,0.000214685,5600,0.181009178,,,,,,,,,,,,
,13,0.547116273,1.25146582,324,-0.416676,-0.110989,0.00116245,-0.000225715,0.000222704,5600,0.341168002,,,,,,,,,,,,
,13,0.565694296,1.305577271,325,-0.416443,-0.161436,0.00206266,-0.000546423,0.000301762,5600,0.749779423,,,,,,,,,,,,
,13,0.579191721,1.340360718,326,-0.417444,-0.245495,0.00354962,-0.00105988,0.000392994,5600,1.234557217,,,,,,,,,,,,
,13,0.585305679,1.354040039,327,-0.41866,-0.336462,0.0051457,-0.00159637,0.000484233,5800,1.648581677,,,,,,,,,,,,
,13,0.583212881,1.347365234,328,-0.42029,-0.392042,0.00612192,-0.00193344,0.00053741,5800,1.793166716,,,,,,,,,,,,
,13,0.572802906,1.320267944,329,-0.420844,-0.39509,0.00617344,-0.0019517,0.000537773,5800,1.622763507,,,,,,,,,,,,
,13,0.557331718,1.271351318,330,-0.419232,-0.34154,0.00522075,-0.00162454,0.000495329,5800,1.210478561,,,,,,,,,,,,
,13,0.53280819,1.203405518,331,-0.417673,-0.256214,0.00371275,-0.0011081,0.000407513,5800,0.726828238,,,,,,,,,,,,
,13,0.504477299,1.120718262,332,-0.417298,-0.16953,0.00217254,-0.000577471,0.000320693,5800,0.316783399,,,,,,,,,,,,
,13,0.475183129,1.032351074,333,-0.416624,-0.11437,0.00120813,-0.000239878,0.000213455,5800,0.180058919,,,,,,,,,,,,
,13,0.443036843,0.939771301,334,-0.415576,-0.112916,0.00118199,-0.000226374,0.00021435,5800,0.357966642,,,,,,,,,,,,
,13,0.410596287,0.848439331,335,-0.415479,-0.166043,0.00212401,-0.00055708,0.000309804,5800,0.77661218,,,,,,,,,,,,
,13,0.383213919,0.764794067,336,-0.41684,-0.251187,0.00363403,-0.00107885,0.00040782,5800,1.260713566,,,,,,,,,,,,
,13,0.358199322,0.696167786,337,-0.418413,-0.340346,0.00523952,-0.00160992,0.000498777,6000,1.665396506,,,,,,,,,,,,
,13,0.340070575,0.64346814,338,-0.419892,-0.393556,0.00617498,-0.00193038,0.000542647,6000,1.789124067,,,,,,,,,,,,
,13,0.328559428,0.610269409,339,-0.420421,-0.393345,0.00616343,-0.00193329,0.000545175,6000,1.6018094,,,,,,,,,,,,
,14,0.325287139,0.599581543,340,-0.419187,-0.337435,0.00517535,-0.00158894,0.000496042,6000,1.186271059,,,,,,,,,,,,
,14,0.328851485,0.606556335,341,-0.417583,-0.251491,0.00365244,-0.00106986,0.000412579,6000,0.697225236,,,,,,,,,,,,
,14,0.340843195,0.639886047,342,-0.416704,-0.16527,0.00211952,-0.000540509,0.000319455,6000,0.299404941,,,,,,,,,,,,
,14,0.359804922,0.69608136,343,-0.416166,-0.112876,0.00120524,-0.000217291,0.000224847,6000,0.180912541,,,,,,,,,,,,
,14,0.384596002,0.769823364,344,-0.415742,-0.114676,0.0012348,-0.000227652,0.000218779,6000,0.372913084,,,,,,,,,,,,
,14,0.413117552,0.856705872,345,-0.415491,-0.16975,0.0022151,-0.000567587,0.000319475,6000,0.798001077,,,,,,,,,,,,
,14,0.445864338,0.950238708,346,-0.41629,-0.2554,0.00373471,-0.00109626,0.000419221,6000,1.285661957,,,,,,,,,,,,
,14,0.478310889,1.045045776,347,-0.42091,-0.346075,0.00528645,-0.00164644,0.000516967,6200,1.678732407,,,,,,,,,,,,
,14,0.509356731,1.133614136,348,-0.422344,-0.396644,0.00618384,-0.00195259,0.000561939,6200,1.788206016,,,,,,,,,,,,
,14,0.536274922,1.214113892,349,-0.422565,-0.393394,0.00612132,-0.00193407,0.000571044,6200,1.587507135,,,,,,,,,,,,
,14,0.561093562,1.283448975,350,-0.421443,-0.343112,0.00523121,-0.00162744,0.000540529,6200,1.15869738,,,,,,,,,,,,
,14,0.578064413,1.331466431,351,-0.419981,-0.248164,0.00355642,-0.00104342,0.000447793,6200,0.67486998,,,,,,,,,,,,
,14,0.589369214,1.358372192,352,-0.419511,-0.16205,0.00202542,-0.000507361,0.000360037,6200,0.283669303,,,,,,,,,,,,
,14,0.59247762,1.364089478,353,-0.418882,-0.11246,0.00116429,-0.000188713,0.000277979,6200,0.180493783,,,,,,,,,,,,
,14,0.587981951,1.3510802,354,-0.418101,-0.117495,0.00125487,-0.000206603,0.000265773,6200,0.392127638,,,,,,,,,,,,
,14,0.573306577,1.31339502,355,-0.417925,-0.175119,0.00228245,-0.000556064,0.000379146,6200,0.828570454,,,,,,,,,,,,
,14,0.553736114,1.255133057,356,-0.419017,-0.26125,0.00380609,-0.00107767,0.000471214,6200,1.312124329,,,,,,,,,,,,
,14,0.529959798,1.178999756,357,-0.421721,-0.349217,0.00538188,-0.00169477,0.000493124,6400,1.696755202,,,,,,,,,,,,
,14,0.498108566,1.08862561,358,-0.423204,-0.397167,0.00622991,-0.00198109,0.00053006,6400,1.788979112,,,,,,,,,,,,
,14,0.465581572,0.994759644,359,-0.423371,-0.390663,0.00610502,-0.00194013,0.000528312,6400,1.570482933,,,,,,,,,,,,
,14,0.432840723,0.898819336,360,-0.421805,-0.330198,0.00503592,-0.00157017,0.000469387,6400,1.133910062,,,,,,,,,,,,
,14,0.401367986,0.807565796,361,-0.420577,-0.24317,0.0034923,-0.00104143,0.000381791,6400,0.651081282,,,,,,,,,,,,
,14,0.372359151,0.724441284,362,-0.420047,-0.165782,0.00212054,-0.000567565,0.000305288,6400,0.273522475,,,,,,,,,,,,
,14,0.349509704,0.658721375,363,-0.419437,-0.111336,0.00116602,-0.000225762,0.00021476,6400,0.184182074,,,,,,,,,,,,
,14,0.333265227,0.613072205,364,-0.418699,-0.119233,0.0013075,-0.000272098,0.000210394,6400,0.412550149,,,,,,,,,,,,
,14,0.323395419,0.587449402,365,-0.418783,-0.179418,0.00237216,-0.000642965,0.00031773,6400,0.854775079,,,,,,,,,,,,
,15,0.323960179,0.583566956,366,-0.420057,-0.26572,0.0038996,-0.00117209,0.000419974,6400,1.331032927,,,,,,,,,,,,
,15,0.329253089,0.600337097,367,-0.422062,-0.353258,0.00545154,-0.00170524,0.000523527,6600,1.704180143,,,,,,,,,,,,
,15,0.345667446,0.645928284,368,-0.423526,-0.398806,0.00625929,-0.00198015,0.000558692,6600,1.788367077,,,,,,,,,,,,
,15,0.368390232,0.713108948,369,-0.423646,-0.388998,0.00607629,-0.00191819,0.00055156,6600,1.549416088,,,,,,,,,,,,
,15,0.396175688,0.794763,370,-0.421931,-0.325658,0.00495919,-0.00153504,0.000491207,6600,1.113696885,,,,,,,,,,,,
,15,0.427907711,0.888132996,371,-0.420592,-0.238418,0.00341235,-0.00100024,0.000397601,6600,0.620592454,,,,,,,,,,,,
,15,0.460944313,0.985838257,372,-0.420413,-0.15395,0.00191305,-0.000483568,0.000295925,6600,0.259284703,,,,,,,,,,,,
,15,0.493735832,1.081540405,373,-0.420035,-0.110146,0.0011495,-0.000213158,0.00024318,6600,0.187177804,,,,,,,,,,,,
,15,0.526175601,1.173454834,374,-0.419264,-0.121044,0.00134594,-0.000284559,0.000235465,6600,0.433890707,,,,,,,,,,,,
,15,0.554885773,1.255302734,375,-0.419242,-0.183424,0.00244789,-0.000667906,0.000337448,6600,0.877033713,,,,,,,,,,,,
,15,0.576686871,1.318865356,376,-0.420423,-0.270555,0.00399166,-0.00120177,0.000441089,6600,1.352502402,,,,,,,,,,,,
,15,0.592560275,1.360867432,377,-0.421153,-0.357171,0.00550872,-0.00171755,0.000530078,6800,1.718756221,,,,,,,,,,,,
,15,0.601181411,1.37999939,378,-0.422252,-0.398011,0.00622958,-0.00196504,0.000559242,6800,1.780781071,,,,,,,,,,,,
,15,0.60001167,1.377411865,379,-0.42253,-0.387272,0.0060277,-0.00189716,0.00055184,6800,1.534517901,,,,,,,,,,,,
,15,0.59226976,1.353743286,380,-0.421021,-0.321716,0.00487353,-0.00150573,0.000489214,6800,1.080196164,,,,,,,,,,,,
,15,0.574554491,1.304956177,381,-0.419866,-0.233716,0.0033171,-0.000966481,0.00039111,6800,0.596546063,,,,,,,,,,,,
,15,0.552396465,1.235284058,382,-0.419415,-0.150567,0.00183846,-0.000456828,0.000285765,6800,0.24891239,,,,,,,,,,,,
,15,0.523079128,1.149932617,383,-0.41898,-0.109398,0.00111911,-0.000202066,0.000242837,6800,0.192315642,,,,,,,,,,,,
,15,0.490089529,1.054648438,384,-0.418454,-0.123313,0.00137047,-0.0002921,0.000241097,6800,0.445680359,,,,,,,,,,,,
,15,0.456225884,0.955566162,385,-0.418395,-0.188219,0.00251907,-0.000693221,0.000348375,6800,0.905267711,,,,,,,,,,,,
,15,0.42244271,0.857695496,386,-0.419404,-0.275242,0.00406056,-0.00122955,0.000447362,6800,1.377273638,,,,,,,,,,,,
,15,0.390132511,0.765694702,387,-0.421214,-0.361119,0.00557709,-0.00174496,0.000540857,7000,1.723072673,,,,,,,,,,,,
